"SECTOR","SHELF","REEF_NAME","REEF_ID","SITE_NO","LATITUDE","LONGITUDE","VISIT_NO","YEAR_CODE","SAMPLE_DATE","GROUP_CODE","COVER"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","5","199697","1996-11-04","Other","6.58"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","5","199697","1996-11-04","Soft Coral","3.24"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","5","199697","1996-11-05","Algae","39.15"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","5","199697","1996-11-05","Hard Coral","50.99"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","5","199697","1996-11-05","Other","3.82"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","5","199697","1996-11-05","Soft Coral","6.03"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","6","199798","1997-12-02","Algae","70.5"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","6","199798","1997-12-02","Hard Coral","20.5"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","6","199798","1997-12-02","Other","5.3"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","6","199798","1997-12-02","Soft Coral","3.7"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","6","199798","1997-12-02","Algae","32.05"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","6","199798","1997-12-02","Hard Coral","60.66"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","6","199798","1997-12-02","Other","4.61"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","6","199798","1997-12-02","Soft Coral","2.68"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","6","199798","1997-12-03","Algae","34.23"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","6","199798","1997-12-03","Hard Coral","56.86"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","6","199798","1997-12-03","Other","4.81"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","6","199798","1997-12-03","Soft Coral","4.1"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","7","199899","1998-12-03","Algae","71.12"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","7","199899","1998-12-03","Hard Coral","18.76"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","7","199899","1998-12-03","Other","5.11"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","7","199899","1998-12-03","Soft Coral","5.02"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","7","199899","1998-12-03","Algae","53.75"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","7","199899","1998-12-03","Hard Coral","42.38"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","7","199899","1998-12-03","Other","2.95"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","7","199899","1998-12-03","Soft Coral","0.91"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","7","199899","1998-12-03","Algae","48.43"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","7","199899","1998-12-03","Hard Coral","44.04"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","7","199899","1998-12-03","Other","4.39"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","7","199899","1998-12-03","Soft Coral","3.15"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","8","199900","1999-11-27","Algae","78.62"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","8","199900","1999-11-27","Hard Coral","9.79"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","8","199900","1999-11-27","Other","4.57"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","8","199900","1999-11-27","Soft Coral","7.01"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","8","199900","1999-11-27","Algae","65.23"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","8","199900","1999-11-27","Hard Coral","31.4"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","8","199900","1999-11-27","Other","1.26"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","8","199900","1999-11-27","Soft Coral","2.11"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","8","199900","1999-11-27","Algae","51.61"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","8","199900","1999-11-27","Hard Coral","40.05"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","8","199900","1999-11-27","Other","4.72"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","8","199900","1999-11-27","Soft Coral","3.62"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","9","200001","2000-09-06","Algae","80.97"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","9","200001","2000-09-06","Hard Coral","9.02"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","9","200001","2000-09-06","Other","4.21"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","9","200001","2000-09-06","Soft Coral","5.81"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","9","200001","2000-09-06","Algae","68.12"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","9","200001","2000-09-06","Hard Coral","25.49"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","9","200001","2000-09-06","Other","4.4"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","9","200001","2000-09-06","Soft Coral","2"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","9","200001","2000-09-06","Algae","57.92"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","9","200001","2000-09-06","Hard Coral","34.45"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","9","200001","2000-09-06","Other","2.81"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","9","200001","2000-09-06","Soft Coral","4.82"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","10","200102","2001-08-13","Algae","82.6"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","10","200102","2001-08-13","Hard Coral","8.2"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","10","200102","2001-08-13","Other","1.7"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","10","200102","2001-08-13","Soft Coral","7.5"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","10","200102","2001-08-14","Algae","65.92"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","10","200102","2001-08-14","Hard Coral","28.14"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","10","200102","2001-08-14","Other","1.77"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","10","200102","2001-08-14","Soft Coral","4.17"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","10","200102","2001-08-14","Algae","63.47"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","10","200102","2001-08-14","Hard Coral","23.02"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","10","200102","2001-08-14","Other","8.15"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","10","200102","2001-08-14","Soft Coral","5.36"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","11","200203","2002-09-06","Algae","79.26"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","11","200203","2002-09-06","Hard Coral","9.74"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","11","200203","2002-09-06","Other","3.8"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","11","200203","2002-09-06","Soft Coral","7.2"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","11","200203","2002-09-06","Algae","83.13"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","11","200203","2002-09-06","Hard Coral","11.12"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","11","200203","2002-09-06","Other","3.72"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","11","200203","2002-09-06","Soft Coral","2.02"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","11","200203","2002-09-06","Algae","80.94"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","11","200203","2002-09-06","Hard Coral","11.21"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","11","200203","2002-09-06","Other","4.24"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","11","200203","2002-09-06","Soft Coral","3.61"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","12","200304","2003-10-23","Algae","80.04"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","12","200304","2003-10-23","Hard Coral","11.84"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","12","200304","2003-10-23","Other","2.4"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","12","200304","2003-10-23","Soft Coral","5.72"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","12","200304","2003-10-23","Algae","78.82"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","12","200304","2003-10-23","Hard Coral","12.91"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","12","200304","2003-10-23","Other","5.05"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","12","200304","2003-10-23","Soft Coral","3.23"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","12","200304","2003-10-23","Algae","77.76"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","12","200304","2003-10-23","Hard Coral","13.99"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","12","200304","2003-10-23","Other","4.62"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","12","200304","2003-10-23","Soft Coral","3.63"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","13","200405","2004-11-23","Algae","75.47"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","13","200405","2004-11-23","Hard Coral","14.21"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","13","200405","2004-11-23","Other","2.81"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","13","200405","2004-11-23","Soft Coral","7.52"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","13","200405","2004-11-22","Algae","78.95"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","13","200405","2004-11-22","Hard Coral","17.84"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","13","200405","2004-11-22","Other","1.9"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","13","200405","2004-11-22","Soft Coral","1.3"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","13","200405","2004-11-22","Algae","81.07"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","13","200405","2004-11-22","Hard Coral","13.39"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","13","200405","2004-11-22","Other","1.81"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","13","200405","2004-11-22","Soft Coral","3.73"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","15","200607","2006-11-26","Algae","60.17"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","15","200607","2006-11-26","Hard Coral","29.22"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","15","200607","2006-11-26","Other","3.3"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","15","200607","2006-11-26","Soft Coral","7.31"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","15","200607","2006-11-26","Algae","73.52"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","15","200607","2006-11-26","Hard Coral","22.78"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","15","200607","2006-11-26","Other","1.3"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","15","200607","2006-11-26","Soft Coral","2.4"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","15","200607","2006-11-27","Algae","77.4"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","15","200607","2006-11-27","Hard Coral","18"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","15","200607","2006-11-27","Other","1.5"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","15","200607","2006-11-27","Soft Coral","3.1"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","17","200809","2008-11-30","Algae","48.3"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","17","200809","2008-11-30","Hard Coral","45.1"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","17","200809","2008-11-30","Other","2.3"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","17","200809","2008-11-30","Soft Coral","4.3"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","17","200809","2008-11-30","Algae","56.4"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","17","200809","2008-11-30","Hard Coral","39.5"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","17","200809","2008-11-30","Other","1.7"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","17","200809","2008-11-30","Soft Coral","2.4"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","17","200809","2008-11-30","Algae","62.3"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","17","200809","2008-11-30","Hard Coral","30.3"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","17","200809","2008-11-30","Other","3"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","17","200809","2008-11-30","Soft Coral","4.4"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","19","201011","2010-12-11","Algae","45.8"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","19","201011","2010-12-11","Hard Coral","47.6"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","19","201011","2010-12-11","Other","3"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","19","201011","2010-12-11","Soft Coral","3.6"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","19","201011","2010-12-11","Algae","43.7"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","19","201011","2010-12-11","Hard Coral","52.7"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","19","201011","2010-12-11","Other","2.2"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","19","201011","2010-12-11","Soft Coral","1.4"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","19","201011","2010-12-11","Algae","42.64"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","19","201011","2010-12-11","Hard Coral","50.85"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","19","201011","2010-12-11","Other","3.51"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","19","201011","2010-12-11","Soft Coral","3"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","21","201213","2012-08-31","Algae","31.7"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","21","201213","2012-08-31","Hard Coral","59.3"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","21","201213","2012-08-31","Other","2.6"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","21","201213","2012-08-31","Soft Coral","6.4"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","21","201213","2012-08-31","Algae","29"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","21","201213","2012-08-31","Hard Coral","66.3"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","21","201213","2012-08-31","Other","3.5"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","21","201213","2012-08-31","Soft Coral","1.1"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","21","201213","2012-08-31","Algae","31.1"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","21","201213","2012-08-31","Hard Coral","63.2"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","21","201213","2012-08-31","Other","3"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","21","201213","2012-08-31","Soft Coral","2.7"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","23","201415","2015-01-24","Algae","44.3"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","23","201415","2015-01-24","Hard Coral","47.9"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","23","201415","2015-01-24","Other","2.3"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","23","201415","2015-01-24","Soft Coral","5.5"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","23","201415","2015-01-24","Algae","39.7"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","23","201415","2015-01-24","Hard Coral","57.2"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","23","201415","2015-01-24","Other","1.9"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","23","201415","2015-01-24","Soft Coral","1.2"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","23","201415","2015-01-24","Algae","50.4"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","23","201415","2015-01-24","Hard Coral","43.6"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","23","201415","2015-01-24","Other","1.8"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","23","201415","2015-01-24","Soft Coral","4.2"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","25","201617","2017-01-22","Algae","46.84"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","25","201617","2017-01-22","Hard Coral","46.95"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","25","201617","2017-01-22","Other","2.2"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","25","201617","2017-01-22","Soft Coral","4.01"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","25","201617","2017-01-22","Algae","43.38"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","25","201617","2017-01-22","Hard Coral","51.81"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","25","201617","2017-01-22","Other","1.91"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","25","201617","2017-01-22","Soft Coral","2.9"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","25","201617","2017-01-22","Algae","43.64"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","25","201617","2017-01-22","Hard Coral","51.15"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","25","201617","2017-01-22","Other","1.7"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","25","201617","2017-01-22","Soft Coral","3.51"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","27","201819","2018-09-27","Algae","90.56"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","27","201819","2018-09-27","Hard Coral","4.46"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","27","201819","2018-09-27","Other","1.15"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","27","201819","2018-09-27","Soft Coral","3.82"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","27","201819","2018-09-27","Algae","88.09"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","27","201819","2018-09-27","Hard Coral","8.46"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","27","201819","2018-09-27","Other","1.54"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","27","201819","2018-09-27","Soft Coral","1.9"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","27","201819","2018-09-27","Algae","90.55"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","27","201819","2018-09-27","Hard Coral","4.6"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","27","201819","2018-09-27","Other","3.51"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","27","201819","2018-09-27","Soft Coral","1.34"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","29","202021","2020-08-30","Algae","92.68"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","29","202021","2020-08-30","Hard Coral","2.86"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","29","202021","2020-08-30","Other","0.89"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","29","202021","2020-08-30","Soft Coral","3.56"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","29","202021","2020-08-30","Algae","90.31"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","29","202021","2020-08-30","Hard Coral","6.34"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","29","202021","2020-08-30","Other","1.59"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","29","202021","2020-08-30","Soft Coral","1.76"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","29","202021","2020-08-31","Algae","86.87"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","29","202021","2020-08-31","Hard Coral","7.56"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","29","202021","2020-08-31","Other","2.88"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","29","202021","2020-08-31","Soft Coral","2.69"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","30","202122","2021-12-05","Algae","91.18"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","30","202122","2021-12-05","Hard Coral","3.72"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","30","202122","2021-12-05","Other","1.2"
"SW","M","HORSESHOE","22104S","1","-22.022867","152.619233","30","202122","2021-12-05","Soft Coral","3.9"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","30","202122","2021-12-05","Algae","83.4"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","30","202122","2021-12-05","Hard Coral","14.08"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","30","202122","2021-12-05","Other","0.71"
"SW","M","HORSESHOE","22104S","2","-22.027667","152.620133","30","202122","2021-12-05","Soft Coral","1.81"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","30","202122","2021-12-05","Algae","77.17"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","30","202122","2021-12-05","Hard Coral","16.38"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","30","202122","2021-12-05","Other","1.79"
"SW","M","HORSESHOE","22104S","3","-22.032033","152.618317","30","202122","2021-12-05","Soft Coral","4.66"
"SW","O","21296S","21296S","1","-21.328317","152.565567","14","200506","2006-01-15","Algae","73.9"
"SW","O","21296S","21296S","1","-21.328317","152.565567","14","200506","2006-01-15","Hard Coral","8.1"
"SW","O","21296S","21296S","1","-21.328317","152.565567","14","200506","2006-01-15","Other","11"
"SW","O","21296S","21296S","1","-21.328317","152.565567","14","200506","2006-01-15","Soft Coral","7"
"SW","O","21296S","21296S","2","-21.330733","152.569133","14","200506","2006-01-16","Algae","69.2"
"SW","O","21296S","21296S","2","-21.330733","152.569133","14","200506","2006-01-16","Hard Coral","27.3"
"SW","O","21296S","21296S","2","-21.330733","152.569133","14","200506","2006-01-16","Other","0.8"
"SW","O","21296S","21296S","2","-21.330733","152.569133","14","200506","2006-01-16","Soft Coral","2.7"
"SW","O","21296S","21296S","3","-21.334283","152.568233","14","200506","2006-01-16","Algae","58.8"
"SW","O","21296S","21296S","3","-21.334283","152.568233","14","200506","2006-01-16","Hard Coral","38.8"
"SW","O","21296S","21296S","3","-21.334283","152.568233","14","200506","2006-01-16","Other","0.9"
"SW","O","21296S","21296S","3","-21.334283","152.568233","14","200506","2006-01-16","Soft Coral","1.5"
"SW","O","21296S","21296S","1","-21.328317","152.565567","16","200708","2008-01-27","Algae","74.37"
"SW","O","21296S","21296S","1","-21.328317","152.565567","16","200708","2008-01-27","Hard Coral","9.43"
"SW","O","21296S","21296S","1","-21.328317","152.565567","16","200708","2008-01-27","Other","10.8"
"SW","O","21296S","21296S","1","-21.328317","152.565567","16","200708","2008-01-27","Soft Coral","5.41"
"SW","O","21296S","21296S","2","-21.330733","152.569133","16","200708","2008-01-27","Algae","70.79"
"SW","O","21296S","21296S","2","-21.330733","152.569133","16","200708","2008-01-27","Hard Coral","25.15"
"SW","O","21296S","21296S","2","-21.330733","152.569133","16","200708","2008-01-27","Other","1.12"
"SW","O","21296S","21296S","2","-21.330733","152.569133","16","200708","2008-01-27","Soft Coral","2.94"
"SW","O","21296S","21296S","3","-21.334283","152.568233","16","200708","2008-01-27","Algae","62.2"
"SW","O","21296S","21296S","3","-21.334283","152.568233","16","200708","2008-01-27","Hard Coral","36.1"
"SW","O","21296S","21296S","3","-21.334283","152.568233","16","200708","2008-01-27","Other","1"
"SW","O","21296S","21296S","3","-21.334283","152.568233","16","200708","2008-01-27","Soft Coral","0.7"
"SW","O","21296S","21296S","1","-21.328317","152.565567","18","200910","2009-10-15","Algae","71.71"
"SW","O","21296S","21296S","1","-21.328317","152.565567","18","200910","2009-10-15","Hard Coral","14.14"
"SW","O","21296S","21296S","1","-21.328317","152.565567","18","200910","2009-10-15","Other","9.86"
"SW","O","21296S","21296S","1","-21.328317","152.565567","18","200910","2009-10-15","Soft Coral","4.29"
"SW","O","21296S","21296S","2","-21.330733","152.569133","18","200910","2009-10-15","Algae","68.54"
"SW","O","21296S","21296S","2","-21.330733","152.569133","18","200910","2009-10-15","Hard Coral","25.75"
"SW","O","21296S","21296S","2","-21.330733","152.569133","18","200910","2009-10-15","Other","2.7"
"SW","O","21296S","21296S","2","-21.330733","152.569133","18","200910","2009-10-15","Soft Coral","3.01"
"SW","O","21296S","21296S","3","-21.334283","152.568233","18","200910","2009-10-15","Algae","56.55"
"SW","O","21296S","21296S","3","-21.334283","152.568233","18","200910","2009-10-15","Hard Coral","40.48"
"SW","O","21296S","21296S","3","-21.334283","152.568233","18","200910","2009-10-15","Other","1.88"
"SW","O","21296S","21296S","3","-21.334283","152.568233","18","200910","2009-10-15","Soft Coral","1.09"
"SW","O","21296S","21296S","1","-21.328317","152.565567","20","201112","2011-11-21","Algae","65.2"
"SW","O","21296S","21296S","1","-21.328317","152.565567","20","201112","2011-11-21","Hard Coral","12.7"
"SW","O","21296S","21296S","1","-21.328317","152.565567","20","201112","2011-11-21","Other","16.6"
"SW","O","21296S","21296S","1","-21.328317","152.565567","20","201112","2011-11-21","Soft Coral","5.5"
"SW","O","21296S","21296S","2","-21.330733","152.569133","20","201112","2011-11-21","Algae","67.3"
"SW","O","21296S","21296S","2","-21.330733","152.569133","20","201112","2011-11-21","Hard Coral","27.8"
"SW","O","21296S","21296S","2","-21.330733","152.569133","20","201112","2011-11-21","Other","2.5"
"SW","O","21296S","21296S","2","-21.330733","152.569133","20","201112","2011-11-21","Soft Coral","2.4"
"SW","O","21296S","21296S","3","-21.334283","152.568233","20","201112","2011-11-21","Algae","57.1"
"SW","O","21296S","21296S","3","-21.334283","152.568233","20","201112","2011-11-21","Hard Coral","40.4"
"SW","O","21296S","21296S","3","-21.334283","152.568233","20","201112","2011-11-21","Other","1.7"
"SW","O","21296S","21296S","3","-21.334283","152.568233","20","201112","2011-11-21","Soft Coral","0.8"
"SW","O","21296S","21296S","1","-21.328317","152.565567","22","201314","2013-11-30","Algae","69.6"
"SW","O","21296S","21296S","1","-21.328317","152.565567","22","201314","2013-11-30","Hard Coral","16.6"
"SW","O","21296S","21296S","1","-21.328317","152.565567","22","201314","2013-11-30","Other","8.4"
"SW","O","21296S","21296S","1","-21.328317","152.565567","22","201314","2013-11-30","Soft Coral","5.4"
"SW","O","21296S","21296S","2","-21.330733","152.569133","22","201314","2013-11-30","Algae","60.7"
"SW","O","21296S","21296S","2","-21.330733","152.569133","22","201314","2013-11-30","Hard Coral","35.9"
"SW","O","21296S","21296S","2","-21.330733","152.569133","22","201314","2013-11-30","Other","1.4"
