"lakeid","year4","sampledate","transect","depth","rep","rake_rating","fil_algae_wt","plant_wt_hand","flag"
"ME",2004,"2004-07-29",39,3.5,4,2,0,980,"W"
"ME",2004,"2004-07-29",39,4,1,2,0,980,"W"
"ME",2004,"2004-07-29",39,4,2,2,0,800,"W"
"ME",2004,"2004-07-29",39,4,3,1,0,370,"W"
"ME",2004,"2004-07-29",39,4,4,1,0,370,"W"
"ME",2004,"2004-07-29",39,1,1,1,0,320,"W"
"ME",2004,"2004-07-29",39,1,2,1,0,210,"W"
"ME",2004,"2004-07-29",40,1,1,1,0,75,"W"
"ME",2004,"2004-07-29",40,1,2,1,0,55,"W"
"ME",2004,"2004-07-29",40,1,3,1,0,110,"W"
"ME",2004,"2004-07-29",40,1,4,1,0,65,"W"
"ME",2004,"2004-07-29",40,1.5,1,2,700,900,"W"
"ME",2004,"2004-07-29",40,1.5,2,2,350,600,"W"
"ME",2004,"2004-07-29",40,1.5,3,2,1100,1275,"W"
"ME",2004,"2004-07-29",40,1.5,4,1,300,600,"W"
"ME",2004,"2004-07-29",40,2,1,1,100,400,"W"
"ME",2004,"2004-07-29",40,2,2,1,30,85,"W"
"ME",2004,"2004-07-29",40,2,3,1,50,225,"W"
"ME",2004,"2004-07-29",40,2,4,1,20,160,"W"
"ME",2004,"2004-07-29",40,2.5,1,1,0,475,"W"
"ME",2004,"2004-07-29",40,2.5,2,1,0,230,"W"
"ME",2004,"2004-07-29",40,2.5,3,2,50,825,"W"
"ME",2004,"2004-07-29",40,2.5,4,1,30,400,"W"
"ME",2004,"2004-07-29",40,3,1,3,0,1100,"W"
"ME",2004,"2004-07-29",40,3,2,2,0,600,"W"
"ME",2004,"2004-07-29",40,3,3,1,0,120,"W"
"ME",2004,"2004-07-29",40,3,4,2,60,900,"W"
"ME",2004,"2004-07-29",40,3.5,1,1,5,65,"W"
"ME",2004,"2004-07-29",40,3.5,2,2,5,600,"W"
"ME",2004,"2004-07-29",40,3.5,3,2,0,800,"W"
"ME",2004,"2004-07-29",40,3.5,4,2,0,700,"W"
"ME",2004,"2004-07-29",40,4,1,2,0,775,"W"
"ME",2004,"2004-07-29",40,4,2,4,0,2300,"W"
"ME",2004,"2004-07-29",40,4,3,2,0,700,"W"
"ME",2004,"2004-07-29",40,4,4,5,0,5400,"W"
"ME",2004,"2004-07-28",41,1,1,1,5,130,"W"
"ME",2004,"2004-07-28",41,1,2,1,0,125,"W"
"ME",2004,"2004-07-28",41,1,3,3,0,1800,"W"
"ME",2004,"2004-07-28",41,1,4,1,0,80,"W"
"ME",2004,"2004-07-28",41,1.5,1,1,0,45,"W"
"ME",2004,"2004-07-28",41,1.5,2,1,0,20,"W"
"ME",2004,"2004-07-28",41,1.5,3,1,10,235,"W"
"ME",2004,"2004-07-28",41,1.5,4,1,60,180,"W"
"ME",2004,"2004-07-28",41,2,1,0,0,0,"W"
"ME",2004,"2004-07-28",41,2,2,0,0,0,"W"
"ME",2004,"2004-07-28",41,2,3,2,180,1300,"W"
"ME",2004,"2004-07-28",41,2,4,1,35,45,"W"
"ME",2004,"2004-07-28",41,2.5,1,2,200,1500,"W"
"ME",2004,"2004-07-28",41,2.5,2,4,200,2600,"W"
"ME",2004,"2004-07-28",41,2.5,3,3,150,1900,"W"
"ME",2004,"2004-07-28",41,2.5,4,4,150,3100,"W"
"ME",2004,"2004-07-28",41,3,1,2,0,900,"W"
"ME",2004,"2004-07-28",41,3,2,1,0,600,"W"
"ME",2004,"2004-07-28",41,3,3,2,15,950,"W"
"ME",2004,"2004-07-28",41,3,4,2,100,1400,"W"
"ME",2004,"2004-07-28",41,3.5,1,2,0,800,"W"
"ME",2004,"2004-07-28",41,3.5,2,1,0,400,"W"
"ME",2004,"2004-07-28",41,3.5,3,1,0,400,"W"
"ME",2004,"2004-07-28",41,4,1,4,0,2900,"W"
"ME",2004,"2004-07-28",41,4,2,5,200,4000,"W"
"ME",2004,"2004-07-28",41,4,3,4,0,1800,"W"
"ME",2004,"2004-07-28",41,4,4,1,0,110,"W"
"ME",2004,"2004-07-28",45,1,1,1,0,110,"W"
"ME",2004,"2004-07-28",45,1,2,1,0,55,"W"
"ME",2004,"2004-07-28",45,1,3,1,5,50,"W"
"ME",2004,"2004-07-28",45,1,4,1,5,200,"W"
"ME",2004,"2004-07-28",45,1.5,1,1,100,260,"W"
"ME",2004,"2004-07-28",45,1.5,2,1,5,210,"W"
"ME",2004,"2004-07-28",45,1.5,3,1,35,200,"W"
"ME",2004,"2004-07-28",45,1.5,4,1,150,340,"W"
"ME",2004,"2004-07-28",45,2,1,1,150,380,"W"
"ME",2004,"2004-07-28",45,2,2,2,200,650,"W"
"ME",2004,"2004-07-28",45,2,3,2,175,700,"W"
"ME",2004,"2004-07-28",45,2,4,2,200,500,"W"
"ME",2004,"2004-07-28",45,2.5,1,1,75,350,"W"
"ME",2004,"2004-07-28",45,2.5,2,1,5,100,"W"
"ME",2004,"2004-07-28",45,2.5,3,1,5,400,"W"
"ME",2004,"2004-07-28",45,2.5,4,1,5,700,"W"
"ME",2004,"2004-07-28",45,3,1,1,5,160,"W"
"ME",2004,"2004-07-28",45,3,2,1,0,5,"W"
"ME",2004,"2004-07-28",45,3,3,1,20,210,"W"
"ME",2004,"2004-07-28",45,3,4,1,5,95,"W"
"ME",2004,"2004-07-28",45,3.5,1,2,0,1100,"W"
"ME",2004,"2004-07-28",45,3.5,2,2,15,1100,"W"
"ME",2004,"2004-07-28",45,3.5,3,2,75,1000,"W"
"ME",2004,"2004-07-28",45,3.5,4,2,5,1200,"W"
"ME",2004,"2004-07-28",45,4,1,1,0,25,"W"
"ME",2004,"2004-07-28",45,4,2,1,0,145,"W"
"ME",2004,"2004-07-28",45,4,3,1,0,130,"W"
"ME",2004,"2004-07-28",45,4,4,1,0,20,"W"
"ME",2004,"2004-07-28",47,1,1,1,0,5,"W"
"ME",2004,"2004-07-28",47,1,2,1,5,10,"W"
"ME",2004,"2004-07-28",47,1,3,1,5,10,"W"
"ME",2004,"2004-07-28",47,1,4,1,5,15,"W"
"ME",2004,"2004-07-28",47,1.5,1,1,25,130,"W"
"ME",2004,"2004-07-28",47,1.5,2,1,10,55,"W"
"ME",2004,"2004-07-28",47,1.5,3,1,55,140,"W"
"ME",2004,"2004-07-28",47,1.5,4,1,15,85,"W"
"ME",2004,"2004-07-28",47,2,1,1,90,470,"W"
"ME",2004,"2004-07-28",47,2,2,1,200,250,"W"
"ME",2004,"2004-07-28",47,2,3,1,100,235,"W"
"ME",2004,"2004-07-28",47,2,4,1,50,120,"W"
"ME",2004,"2004-07-28",47,2.5,1,2,280,565,"W"
"ME",2004,"2004-07-28",47,2.5,2,1,115,315,"W"
"ME",2004,"2004-07-28",47,2.5,3,1,55,115,"W"
"ME",2004,"2004-07-28",47,2.5,4,1,150,430,"W"
"ME",2004,"2004-07-28",47,3,1,1,15,105,"W"
"ME",2004,"2004-07-28",47,3,2,1,10,100,"W"
"ME",2004,"2004-07-28",47,3,3,1,5,75,"W"
"ME",2004,"2004-07-28",47,3,4,1,10,100,"W"
"ME",2004,"2004-07-28",47,3.5,1,1,0,80,"W"
"ME",2004,"2004-07-28",47,3.5,2,1,10,330,"W"
"ME",2004,"2004-07-28",47,3.5,3,1,0,5,"W"
"ME",2004,"2004-07-28",47,3.5,4,1,0,40,"W"
"ME",2004,"2004-07-28",47,4,1,1,0,430,"W"
"ME",2004,"2004-07-28",47,4,2,1,0,110,"W"
"ME",2004,"2004-07-28",47,4,3,1,0,110,"W"
"ME",2004,"2004-07-28",47,4,4,1,5,210,"W"
"ME",2005,"2005-07-27",9,1,1,1,0,10,
"ME",2005,"2005-07-27",9,1,2,1,0,15,
"ME",2005,"2005-07-27",9,1,3,1,0,100,
"ME",2005,"2005-07-27",9,1,4,1,0,300,
"ME",2005,"2005-07-27",9,1.5,1,1,0,700,
"ME",2005,"2005-07-27",9,1.5,2,1,0,300,
"ME",2005,"2005-07-27",9,1.5,3,1,0,400,
"ME",2005,"2005-07-27",9,1.5,4,1,0,1000,
"ME",2005,"2005-07-27",9,2,1,3,0,2500,
"ME",2005,"2005-07-27",9,2,2,3,100,2600,
"ME",2005,"2005-07-27",9,2,3,2,50,1300,
"ME",2005,"2005-07-27",9,2,4,2,50,1450,
"ME",2005,"2005-07-27",9,2.5,1,1,20,700,
"ME",2005,"2005-07-27",9,2.5,2,1,60,900,
"ME",2005,"2005-07-27",9,2.5,3,1,80,600,
"ME",2005,"2005-07-27",9,2.5,4,1,50,550,
"ME",2005,"2005-07-27",9,3,1,1,20,900,
"ME",2005,"2005-07-27",9,3,2,2,40,1300,
"ME",2005,"2005-07-27",9,3,3,1,10,550,
"ME",2005,"2005-07-27",9,3,4,1,0,300,
"ME",2005,"2005-07-27",9,3.5,1,1,0,400,
"ME",2005,"2005-07-27",9,3.5,2,1,0,350,
"ME",2005,"2005-07-27",9,3.5,3,1,10,250,
"ME",2005,"2005-07-27",9,3.5,4,1,60,500,
"ME",2005,"2005-07-27",9,4,1,1,30,450,
"ME",2005,"2005-07-27",9,4,2,1,100,600,
"ME",2005,"2005-07-27",9,4,3,1,0,50,
"ME",2005,"2005-07-27",9,4,4,1,0,50,
"ME",2005,"2005-07-27",14,1,1,0,0,0,
"ME",2005,"2005-07-27",14,1,2,1,0,10,
"ME",2005,"2005-07-27",14,1,3,1,0,5,
"ME",2005,"2005-07-27",14,1,4,0,0,0,
"ME",2005,"2005-07-27",14,1.5,1,0,0,0,
"ME",2005,"2005-07-27",14,1.5,2,0,0,0,
"ME",2005,"2005-07-27",14,1.5,3,0,0,0,
"ME",2005,"2005-07-27",14,1.5,4,0,0,0,
"ME",2005,"2005-07-27",17,1,1,0,0,0,
"ME",2005,"2005-07-27",17,1,2,1,0,1,
"ME",2005,"2005-07-27",17,1,3,1,0,5,
"ME",2005,"2005-07-27",17,1,4,1,0,10,
"ME",2005,"2005-07-27",17,1.5,1,0,0,0,
"ME",2005,"2005-07-27",17,1.5,2,1,0,15,
"ME",2005,"2005-07-27",17,1.5,3,0,0,0,
"ME",2005,"2005-07-27",17,1.5,4,1,0,10,
"ME",2005,"2005-07-27",17,2,1,1,0,500,
"ME",2005,"2005-07-27",17,2,2,1,0,400,
"ME",2005,"2005-07-27",17,2,3,1,0,900,
"ME",2005,"2005-07-27",17,2,4,1,0,80,
"ME",2005,"2005-07-27",17,2.5,1,1,0,1050,
"ME",2005,"2005-07-27",17,2.5,2,1,0,200,
"ME",2005,"2005-07-27",17,2.5,3,1,0,800,
"ME",2005,"2005-07-27",17,2.5,4,1,0,850,
"ME",2005,"2005-07-27",17,3,1,2,0,1400,
"ME",2005,"2005-07-27",17,3,2,3,0,2300,
"ME",2005,"2005-07-27",17,3,3,2,0,2100,
"ME",2005,"2005-07-27",17,3,4,3,0,2400,
"ME",2005,"2005-07-27",17,3.5,1,1,1000,500,
"ME",2005,"2005-07-27",17,3.5,2,1,800,600,
"ME",2005,"2005-07-27",17,3.5,3,1,0,15,
"ME",2005,"2005-07-27",17,3.5,4,1,10,50,
"ME",2005,"2005-07-27",17,4,1,0,0,0,
"ME",2005,"2005-07-27",17,4,2,1,10,20,
"ME",2005,"2005-07-27",17,4,3,0,0,0,
"ME",2005,"2005-07-27",17,4,4,1,30,200,
"ME",2005,"2005-07-27",21,1.5,4,1,10,400,
"ME",2005,"2005-07-27",21,2,1,2,200,1000,
"ME",2005,"2005-07-27",21,2,2,2,150,1050,
"ME",2005,"2005-07-27",21,2,3,1,200,800,
"ME",2005,"2005-07-27",21,2,4,2,500,800,
"ME",2005,"2005-07-27",21,2.5,1,4,1000,2600,
"ME",2005,"2005-07-27",21,2.5,2,4,1000,3100,
"ME",2005,"2005-07-27",21,2.5,3,3,400,2000,
"ME",2005,"2005-07-27",21,2.5,4,3,300,1150,
"ME",2005,"2005-07-27",21,3,1,1,10,100,
"ME",2005,"2005-07-27",21,3,2,1,0,150,
"ME",2005,"2005-07-27",21,3,3,0,0,0,
"ME",2005,"2005-07-27",21,3,4,1,0,50,
"ME",2005,"2005-07-27",21,3.5,1,3,2200,300,
"ME",2005,"2005-07-27",21,3.5,2,2,1100,500,
"ME",2005,"2005-07-27",21,3.5,3,2,400,600,
"ME",2005,"2005-07-27",21,3.5,4,2,400,800,
"ME",2005,"2005-07-27",21,4,1,0,0,0,
"ME",2005,"2005-07-27",21,4,2,1,0,30,
"ME",2005,"2005-07-27",21,4,3,1,0,10,
"ME",2005,"2005-07-27",21,4,4,0,0,0,
"ME",2005,"2005-07-27",21,1,1,1,300,300,
"ME",2005,"2005-07-27",21,1,2,1,100,100,
"ME",2005,"2005-07-27",21,1,3,1,100,100,
"ME",2005,"2005-07-27",21,1,4,1,100,0,
"ME",2005,"2005-07-27",21,1.5,1,1,0,70,
"ME",2005,"2005-07-27",21,1.5,2,1,0,100,
"ME",2005,"2005-07-27",21,1.5,3,1,0,60,
"ME",2005,"2005-07-27",27,1,1,1,0,100,
"ME",2005,"2005-07-27",27,1,2,1,0,80,
"ME",2005,"2005-07-27",27,1,3,1,0,100,
"ME",2005,"2005-07-27",27,1,4,1,0,80,
"ME",2005,"2005-07-27",27,1.5,1,1,0,150,
"ME",2005,"2005-07-27",27,1.5,2,1,0,70,
"ME",2005,"2005-07-27",27,1.5,3,1,0,120,
"ME",2005,"2005-07-27",27,1.5,4,1,10,100,
"ME",2005,"2005-07-27",27,2,1,1,200,400,
"ME",2005,"2005-07-27",27,2,2,1,200,700,
"ME",2005,"2005-07-27",27,2,3,1,100,400,
"ME",2005,"2005-07-27",27,2,4,2,1300,400,
"ME",2005,"2005-07-27",27,2.5,1,2,700,800,
"ME",2005,"2005-07-27",27,2.5,2,2,400,1600,
"ME",2005,"2005-07-27",27,2.5,3,2,300,1200,
"ME",2005,"2005-07-27",27,2.5,4,1,300,1100,
"ME",2005,"2005-07-27",27,3,1,1,0,300,
"ME",2005,"2005-07-27",27,3,2,1,0,10,
"ME",2005,"2005-07-27",27,3,3,1,0,50,
"ME",2005,"2005-07-27",27,3,4,2,50,1300,
"ME",2005,"2005-07-27",27,3.5,1,1,0,500,
"ME",2005,"2005-07-27",27,3.5,2,1,0,200,
"ME",2005,"2005-07-27",27,3.5,3,1,50,700,
"ME",2005,"2005-07-27",27,3.5,4,2,0,900,
"ME",2005,"2005-07-27",27,4,1,1,0,5,
"ME",2005,"2005-07-27",27,4,2,1,0,150,
"ME",2005,"2005-07-27",27,4,3,1,0,350,
"ME",2005,"2005-07-27",27,4,4,2,0,1200,
"ME",2005,"2005-07-28",31,1,1,1,500,300,
"ME",2005,"2005-07-28",31,1,2,1,300,100,
"ME",2005,"2005-07-28",31,1,3,1,10,20,
"ME",2005,"2005-07-28",31,1,4,1,0,30,
"ME",2005,"2005-07-28",31,1.5,1,1,0,100,
"ME",2005,"2005-07-28",31,1.5,2,1,10,50,
"ME",2005,"2005-07-28",31,1.5,3,1,0,100,
"ME",2005,"2005-07-28",31,2,1,2,400,600,
"ME",2005,"2005-07-28",31,2,2,1,150,300,
"ME",2005,"2005-07-28",31,2,3,1,300,500,
"ME",2005,"2005-07-28",31,2,4,1,20,350,
"ME",2005,"2005-07-28",31,2.5,1,1,0,500,
"ME",2005,"2005-07-28",31,2.5,2,1,0,550,
"ME",2005,"2005-07-28",31,2.5,3,2,0,1000,
"ME",2005,"2005-07-28",31,2.5,4,1,0,900,
"ME",2005,"2005-07-28",31,3,1,3,0,1800,
"ME",2005,"2005-07-28",31,3,2,3,0,1700,
"ME",2005,"2005-07-28",31,3,3,1,0,500,
"ME",2005,"2005-07-28",31,3,4,1,0,700,
"ME",2005,"2005-07-28",31,3.5,1,1,0,100,
"ME",2005,"2005-07-28",31,3.5,2,1,0,600,
"ME",2005,"2005-07-28",31,3.5,3,1,0,100,
"ME",2005,"2005-07-28",31,3.5,4,1,0,900,
"ME",2005,"2005-07-28",31,4,1,0,0,0,
"ME",2005,"2005-07-28",31,4,2,0,0,0,
"ME",2005,"2005-07-28",31,4,3,0,0,0,
"ME",2005,"2005-07-28",31,4,4,0,0,0,
"ME",2005,"2005-07-28",35,1,1,1,0,50,
"ME",2005,"2005-07-28",35,1,2,1,0,50,
"ME",2005,"2005-07-28",35,1,3,0,0,0,
"ME",2005,"2005-07-28",35,1,4,0,0,0,
"ME",2005,"2005-07-28",35,1.5,1,1,200,900,
"ME",2005,"2005-07-28",35,1.5,2,2,300,1500,
"ME",2005,"2005-07-28",35,1.5,3,1,100,700,
"ME",2005,"2005-07-28",35,2,1,2,50,1100,
"ME",2005,"2005-07-28",35,2,2,2,50,1300,
"ME",2005,"2005-07-28",35,2,3,3,100,1800,
"ME",2005,"2005-07-28",35,2,4,1,50,600,
"ME",2005,"2005-07-28",35,2.5,1,2,100,1000,
"ME",2005,"2005-07-28",35,2.5,2,2,50,1100,
"ME",2005,"2005-07-28",35,2.5,3,2,200,1500,
"ME",2005,"2005-07-28",35,2.5,4,2,100,1100,
"ME",2005,"2005-07-28",35,3,1,2,0,1300,
"ME",2005,"2005-07-28",35,3,2,3,0,2500,
"ME",2005,"2005-07-28",35,3,3,1,0,150,
"ME",2005,"2005-07-28",35,3,4,1,0,800,
"ME",2005,"2005-07-28",35,3.5,1,1,0,500,
"ME",2005,"2005-07-28",35,3.5,2,2,0,1400,
"ME",2005,"2005-07-28",35,3.5,3,2,0,1300,
"ME",2005,"2005-07-28",35,3.5,4,1,0,350,
"ME",2005,"2005-07-28",35,4,1,1,0,5,
"ME",2005,"2005-07-28",35,4,2,1,0,100,
"ME",2005,"2005-07-28",35,4,3,1,0,150,
"ME",2005,"2005-07-28",35,4,4,1,0,50,
"ME",2005,"2005-07-28",37,1,1,1,0,100,
"ME",2005,"2005-07-28",37,1,2,1,50,600,
"ME",2005,"2005-07-28",37,1,3,1,30,300,
"ME",2005,"2005-07-28",37,1,4,1,20,150,
"ME",2005,"2005-07-28",37,1.5,1,2,800,600,
"ME",2005,"2005-07-28",37,1.5,2,2,600,600,
"ME",2005,"2005-07-28",37,1.5,3,1,200,100,
"ME",2005,"2005-07-28",37,1.5,4,1,300,100,
"ME",2005,"2005-07-28",37,2,1,4,400,2000,
"ME",2005,"2005-07-28",37,2,2,3,300,1700,
"ME",2005,"2005-07-28",37,2,3,3,1100,600,
"ME",2005,"2005-07-28",37,2,4,2,700,500,
"ME",2005,"2005-07-28",37,2.5,1,2,100,1600,
"ME",2005,"2005-07-28",37,2.5,2,3,100,2200,
"ME",2005,"2005-07-28",37,2.5,3,4,0,2400,
"ME",2005,"2005-07-28",37,2.5,4,1,0,800,
"ME",2005,"2005-07-28",37,3,1,1,0,150,
"ME",2005,"2005-07-28",37,3,2,2,50,900,
"ME",2005,"2005-07-28",37,3,3,1,50,500,
"ME",2005,"2005-07-28",37,3,4,1,0,500,
"ME",2005,"2005-07-28",37,3.5,1,1,0,150,
"ME",2005,"2005-07-28",37,3.5,2,1,0,100,
"ME",2005,"2005-07-28",37,3.5,3,1,0,150,
"ME",2005,"2005-07-28",37,3.5,4,1,0,150,
"ME",2005,"2005-07-28",37,4,1,1,0,50,
"ME",2005,"2005-07-28",37,4,2,0,0,0,
"ME",2005,"2005-07-28",37,4,3,0,0,0,
"ME",2005,"2005-07-28",37,4,4,0,0,0,
"ME",2005,"2005-07-28",38,1,1,1,0,30,
"ME",2005,"2005-07-28",38,1,2,1,0,60,
"ME",2005,"2005-07-28",38,1,3,1,0,100,
"ME",2005,"2005-07-28",38,1,4,1,0,100,
"ME",2005,"2005-07-28",38,1.5,1,1,0,800,
"ME",2005,"2005-07-28",38,1.5,2,2,300,1300,
"ME",2005,"2005-07-28",38,1.5,3,1,100,800,
"ME",2005,"2005-07-28",38,1.5,4,1,100,700,
"ME",2005,"2005-07-28",38,2,1,5,2500,4000,
"ME",2005,"2005-07-28",38,2,2,5,1300,2700,
"ME",2005,"2005-07-28",38,2,3,2,400,800,
"ME",2005,"2005-07-28",38,2,4,3,600,1800,
"ME",2005,"2005-07-28",38,2.5,1,5,0,5500,
"ME",2005,"2005-07-28",38,2.5,2,4,100,2900,
"ME",2005,"2005-07-28",38,2.5,3,3,0,1500,
"ME",2005,"2005-07-28",38,2.5,4,3,0,1700,
"ME",2005,"2005-07-28",38,3,1,2,0,1300,
"ME",2005,"2005-07-28",38,3,2,1,0,200,
"ME",2005,"2005-07-28",38,3,3,1,0,300,
"ME",2005,"2005-07-28",38,3,4,1,0,150,
"ME",2005,"2005-07-28",38,3.5,1,1,0,400,
"ME",2005,"2005-07-28",38,3.5,2,1,0,150,
"ME",2005,"2005-07-28",38,3.5,3,1,0,200,
"ME",2005,"2005-07-28",38,3.5,4,3,0,2000,
"ME",2005,"2005-07-28",38,4,1,1,0,800,
"ME",2005,"2005-07-28",38,4,2,0,0,0,
"ME",2005,"2005-07-28",38,4,3,1,0,200,
"ME",2005,"2005-07-28",38,4,4,0,0,0,
"ME",2006,"2006-07-31",4,1.5,3,1,0,10,
"ME",2006,"2006-07-31",4,1.5,4,1,0,10,
"ME",2006,"2006-07-31",4,2,1,1,0,20,
"ME",2006,"2006-07-31",4,2,2,1,0,20,
"ME",2006,"2006-07-31",4,2,3,1,0,20,
"ME",2006,"2006-07-31",4,2,4,1,0,15,
"ME",2006,"2006-07-31",4,2.5,1,0,0,0,
"ME",2006,"2006-07-31",4,2.5,2,0,0,0,
"ME",2006,"2006-07-31",4,2.5,3,0,0,0,
"ME",2006,"2006-07-31",4,2.5,4,0,0,0,
"ME",2006,"2006-07-31",4,3,1,0,0,0,
"ME",2006,"2006-07-31",4,3,2,0,0,0,
"ME",2006,"2006-07-31",4,3,3,1,0,15,
"ME",2006,"2006-07-31",4,3,4,0,0,0,
"ME",2006,"2006-07-31",4,3.5,1,1,0,30,
"ME",2006,"2006-07-31",4,3.5,2,1,0,5,
"ME",2006,"2006-07-31",4,3.5,3,1,0,5,
"ME",2006,"2006-07-31",4,3.5,4,1,0,10,
"ME",2006,"2006-07-31",4,4,1,1,0,5,
"ME",2006,"2006-07-31",4,4,2,1,0,10,
"ME",2006,"2006-07-31",4,4,3,1,0,5,
"ME",2006,"2006-07-31",4,4,4,1,0,5,
"ME",2006,"2006-07-31",4,1.5,2,1,0,20,
"ME",2006,"2006-07-31",4,1,1,1,0,15,
"ME",2006,"2006-07-31",4,1,2,1,0,5,
"ME",2006,"2006-07-31",4,1,3,1,0,10,
"ME",2006,"2006-07-31",4,1,4,1,0,5,
"ME",2006,"2006-07-31",4,1.5,1,1,0,30,
"ME",2006,"2006-07-31",9,1.5,4,1,0,75,
"ME",2006,"2006-07-31",9,2,1,1,0,200,
"ME",2006,"2006-07-31",9,2,2,2,0,350,
"ME",2006,"2006-07-31",9,2,3,2,0,325,
"ME",2006,"2006-07-31",9,2,4,3,0,800,
"ME",2006,"2006-07-31",9,2.5,1,3,20,600,
"ME",2006,"2006-07-31",9,2.5,2,2,30,500,
"ME",2006,"2006-07-31",9,2.5,3,3,50,1200,
"ME",2006,"2006-07-31",9,2.5,4,3,40,700,
"ME",2006,"2006-07-31",9,3,1,3,0,1000,
"ME",2006,"2006-07-31",9,3,2,3,0,1100,
"ME",2006,"2006-07-31",9,3,3,4,50,1700,
"ME",2006,"2006-07-31",9,3,4,3,0,1100,
"ME",2006,"2006-07-31",9,3.5,1,2,0,600,
"ME",2006,"2006-07-31",9,3.5,2,2,0,750,
"ME",2006,"2006-07-31",9,3.5,3,1,0,400,
"ME",2006,"2006-07-31",9,3.5,4,1,0,300,
"ME",2006,"2006-07-31",9,4,1,1,0,40,
"ME",2006,"2006-07-31",9,4,2,1,0,60,
"ME",2006,"2006-07-31",9,4,3,0,0,0,
"ME",2006,"2006-07-31",9,4,4,1,0,10,
"ME",2006,"2006-07-31",9,1.5,3,1,0,150,
"ME",2006,"2006-07-31",9,1,1,1,0,30,
"ME",2006,"2006-07-31",9,1,2,1,0,20,
"ME",2006,"2006-07-31",9,1,3,1,0,50,
"ME",2006,"2006-07-31",9,1,4,1,0,25,
"ME",2006,"2006-07-31",9,1.5,1,1,0,100,
"ME",2006,"2006-07-31",9,1.5,2,1,0,150,
"ME",2006,"2006-07-31",14,1.5,4,0,0,0,
"ME",2006,"2006-07-31",14,1,1,0,0,0,
"ME",2006,"2006-07-31",14,1,2,0,0,0,
"ME",2006,"2006-07-31",14,1,3,0,0,0,
"ME",2006,"2006-07-31",14,1,4,0,0,0,
"ME",2006,"2006-07-31",14,1.5,1,0,0,0,
"ME",2006,"2006-07-31",14,1.5,2,0,0,0,
"ME",2006,"2006-07-31",14,1.5,3,0,0,0,
"ME",2006,"2006-07-31",17,1,1,1,0,40,
"ME",2006,"2006-07-31",17,1,2,1,0,40,
"ME",2006,"2006-07-31",17,1,3,1,0,300,
"ME",2006,"2006-07-31",17,1,4,1,0,350,
"ME",2006,"2006-07-31",17,1.5,1,1,0,200,
"ME",2006,"2006-07-31",17,1.5,2,1,0,200,
"ME",2006,"2006-07-31",17,1.5,3,1,0,100,
"ME",2006,"2006-07-31",17,1.5,4,1,0,300,
"ME",2006,"2006-07-31",17,2,1,3,0,1450,
"ME",2006,"2006-07-31",17,2,2,3,0,1200,
"ME",2006,"2006-07-31",17,2,3,2,0,700,
"ME",2006,"2006-07-31",17,2,4,2,0,900,
"ME",2006,"2006-07-31",17,2.5,1,5,0,2900,
"ME",2006,"2006-07-31",17,2.5,2,3,0,1200,
"ME",2006,"2006-07-31",17,2.5,3,3,0,1200,
"ME",2006,"2006-07-31",17,2.5,4,4,0,1750,
"ME",2006,"2006-07-31",17,3,1,4,0,2400,
"ME",2006,"2006-07-31",17,3,2,5,0,3100,
"ME",2006,"2006-07-31",17,3,3,5,0,2750,
"ME",2006,"2006-07-31",17,3,4,2,0,900,
"ME",2006,"2006-07-31",17,3.5,1,1,0,25,
"ME",2006,"2006-07-31",17,3.5,2,5,0,3450,
"ME",2006,"2006-07-31",17,3.5,3,1,0,10,
"ME",2006,"2006-07-31",17,3.5,4,1,0,50,
"ME",2006,"2006-07-31",17,4,1,1,0,550,
"ME",2006,"2006-07-31",17,4,2,1,0,500,
"ME",2006,"2006-07-31",17,4,3,1,0,200,
"ME",2006,"2006-07-31",17,4,4,1,0,500,
"ME",2006,"2006-08-01",21,1,2,1,0,20,
"ME",2006,"2006-08-01",21,1,3,1,0,15,
"ME",2006,"2006-08-01",21,1,4,1,0,10,
"ME",2006,"2006-08-01",21,1.5,1,1,0,100,
"ME",2006,"2006-08-01",21,1.5,2,1,0,100,
"ME",2006,"2006-08-01",21,1.5,3,1,0,150,
"ME",2006,"2006-08-01",21,1.5,4,1,0,90,
"ME",2006,"2006-08-01",21,2,1,1,0,75,
"ME",2006,"2006-08-01",21,2,2,1,0,150,
"ME",2006,"2006-08-01",21,2,3,1,0,50,
"ME",2006,"2006-08-01",21,2,4,1,0,60,
"ME",2006,"2006-08-01",21,2.5,1,4,0,1300,
"ME",2006,"2006-08-01",21,2.5,2,4,0,1800,
"ME",2006,"2006-08-01",21,2.5,3,3,0,900,
"ME",2006,"2006-08-01",21,2.5,4,3,0,1000,
"ME",2006,"2006-08-01",21,3,1,5,0,4500,
"ME",2006,"2006-08-01",21,3,2,5,0,3600,
"ME",2006,"2006-08-01",21,3,3,5,0,2300,
"ME",2006,"2006-08-01",21,3,4,5,0,3300,
"ME",2006,"2006-08-01",21,3.5,1,1,0,10,
"ME",2006,"2006-08-01",21,3.5,2,1,0,40,
"ME",2006,"2006-08-01",21,3.5,3,1,0,10,
"ME",2006,"2006-08-01",21,3.5,4,0,0,0,
"ME",2006,"2006-08-01",21,4,1,1,0,70,
"ME",2006,"2006-08-01",21,4,2,1,0,60,
"ME",2006,"2006-08-01",21,4,3,0,0,0,
"ME",2006,"2006-08-01",21,4,4,0,0,0,
