DBCODE,ENTITY,YEAR,PLOT,REPLICATE,SURVEY_DATETIME,START_TIME,ROUTE,OBSERVER,SKY,WIND,PHENO_VEG,PHENO_REP,RHMA_FLWR,STREAM,SNOW,SMREC,COMMENTS
SA024,1,2013,PA323,5,2013-06-27 05:59:00,0559,4,AMB,1,0,7,1,1,1,0,N,""
SA024,1,2013,PA323,6,2013-07-08 07:40:00,0740,4,KDS,0,0,7,1,0,0,0,N,""
SA024,1,2013,PA324,1,2013-05-14 08:36:00,0836,4,AMB,0,0,5.5,1,0,1,0,N,"DL DOWNLOADED"
SA024,1,2013,PA324,2,2013-05-28 06:11:00,0611,4,KDS,2,0,6,1,1,1,0,N,"PLANE MIN 3; TREE DRIP"
SA024,1,2013,PA324,3,2013-06-05 10:03:00,1003,4,AMB,0,2,7,1,1,1,0,N,"PLANE NOISE MIN 2"
SA024,1,2013,PA324,4,2013-06-15 05:56:00,0556,4,ALM,0,0,7,1,1,2,0,N,""
SA024,1,2013,PA324,5,2013-06-27 06:18:00,0618,4,AMB,1,0,7,1,0,1,0,N,""
SA024,1,2013,PA324,6,2013-07-08 08:41:00,0841,4,KDS,0,1,7,1,0,0,0,N,""
SA024,1,2013,PA327,1,2013-05-20 08:11:00,0811,14,ALM,0,0,5.5,1,X,2,0,N,"HOBO DOWNLOADED"
SA024,1,2013,PA327,2,2013-05-25 06:30:00,0630,14,AMB,0,0,6,1,X,0,0,N,""
SA024,1,2013,PA327,3,2013-06-05 08:27:00,0827,14,KDS,0,0,7,1,0,1,0,N,"PLANE MIN 2"
SA024,1,2013,PA327,4,2013-06-17 06:28:00,0628,14,ERJ,1,0,7,1,X,1,0,N,""
SA024,1,2013,PA327,5,2013-06-29 06:06:00,0606,14,AMB,1,0,7,1,X,1,0,N,""
SA024,1,2013,PA327,6,2013-07-10 08:31:00,0831,14,ALM,0,0,7,1,X,1,0,N,""
SA024,1,2013,PA328,1,2013-05-20 08:49:00,0849,14,ALM,0,1,5.5,1,X,1,0,N,"HOBO DOWNLOADED"
SA024,1,2013,PA328,2,2013-05-25 06:05:00,0605,14,AMB,2,0,6,1,X,1,0,N,""
SA024,1,2013,PA328,3,2013-06-05 08:58:00,0858,14,KDS,0,1,7,1,X,1,0,N,""
SA024,1,2013,PA328,4,2013-06-17 06:01:00,0601,14,ERJ,1,1,7,1,0,0,0,N,"UNWO AND PIWO SAME INDIVIDUAL?"
SA024,1,2013,PA328,5,2013-06-29 05:45:00,0545,14,AMB,1,0,7,1,X,1,0,N,""
SA024,1,2013,PA328,6,2013-07-10 09:06:00,0906,14,ALM,0,0,7,1,X,1,0,N,""
SA024,1,2013,PA329,1,2013-05-20 10:10:00,1010,14,ALM,0,1,5,1,0,0,0,N,"HOBO DOWNLOADED"
SA024,1,2013,PA329,2,2013-05-25 05:21:00,0521,14,AMB,2,0,5.5,1,1,2,1,N,""
SA024,1,2013,PA329,3,2013-06-05 09:46:00,0946,14,KDS,0,2,7,1,1,1,0,N,"BUZZY INSECTS"
SA024,1,2013,PA329,4,2013-06-17 05:15:00,0515,14,ERJ,1,0,7,1,1,0,0,N,""
SA024,1,2013,PA329,5,2013-06-29 05:23:00,0523,14,AMB,1,1,7,1,1,0,0,N,"VATHS ALL COUNTER SINGING"
SA024,1,2013,PA329,6,2013-07-10 10:08:00,1008,14,ALM,0,0,7,1,0,0,0,N,""
SA024,1,2013,PA330,1,2013-05-16 10:30:00,1030,15,ERJ,4,0,3,1,X,3,0,N,"HOBO DOWNLOADED"
SA024,1,2013,PA330,2,2013-05-31 05:16:00,0516,15,AMB,2,0,4.5,1,X,3,0,N,""
SA024,1,2013,PA330,3,2013-06-05 09:58:00,0958,15,ALM,0,0,6,3,X,2,0,N,""
SA024,1,2013,PA330,4,2013-06-16 05:25:00,0525,15,KDS,0,0,7,4,X,0,0,N,""
SA024,1,2013,PA330,5,2013-06-30 09:33:00,0933,15,AMB,0,1,7,7,X,1,0,N,""
SA024,1,2013,PA330,6,2013-07-08 05:24:00,0524,15,ALM,0,0,7,1,X,1,0,N,""
SA024,1,2013,PA334,1,2013-05-14 05:31:00,0531,4,AMB,2,1,5.5,1,X,1,0,N,"DL DOWNLOADED"
SA024,1,2013,PA334,2,2013-05-28 09:16:00,0916,4,KDS,2,1,7,1,X,3,0,N,"TREE DRIP"
SA024,1,2013,PA334,3,2013-06-06 05:58:00,0558,4,ERJ,1,0,7,1,X,1,0,N,""
SA024,1,2013,PA334,4,2013-06-15 08:44:00,0844,4,ALM,0,0,7,1,X,2,0,N,"TRUCK MIN 8"
SA024,1,2013,PA334,5,2013-06-26 05:22:00,0522,4,AMB,4,0,7,1,X,1,0,N,"TREE DRIPS.  SWTHS FIGHTING IN PERIOD 1"
SA024,1,2013,PA334,6,2013-07-08 05:21:00,0521,4,KDS,0,1,7,1,X,1,0,N,""
SA024,1,2013,PA336,1,2013-05-18 10:29:00,1029,3,ALM,2,0,5,1,X,0,0,N,"DL DOWNLOADED"
SA024,1,2013,PA336,2,2013-05-30 06:30:00,0630,3,AMB,2,0,6,1,X,2,0,N,""
SA024,1,2013,PA336,3,2013-06-04 08:20:00,0820,3,KDS,0,2,7,1,1,0,0,N,""
SA024,1,2013,PA336,4,2013-06-16 05:15:00,0515,3,ERJ,1,0,7,1,X,0,0,N,"UNABLE TO TRIMBLE - TOO FEW SATELLITES, DL AND POINT TRIMBLED LATER IN MORNING"
SA024,1,2013,PA336,5,2013-06-29 08:08:00,0808,3,ALM,1,0,7,1,X,0,0,N,""
SA024,1,2013,PA336,6,2013-07-07 05:28:00,0528,3,KDS,0,0,7,1,X,0,0,N,""
SA024,1,2013,PA338,1,2013-05-18 06:04:00,0604,2,KDS,2,0,5.5,1,1,1,0,Y,"Hobo downloaded."
SA024,1,2013,PA338,2,2013-05-30 09:07:00,0907,2,ALM,1,0,6,1,1,2,0,N,"PLANE MIN 6-7"
SA024,1,2013,PA338,3,2013-06-04 05:34:00,0534,2,ERJ,0,0,7,1,1,0,0,N,""
SA024,1,2013,PA338,4,2013-06-16 08:05:00,0805,2,AMB,1,0,7,1,1,0,0,N,""
SA024,1,2013,PA338,5,2013-06-29 05:46:00,0546,2,KDS,0,0,7,1,0,0,0,N,"NOFL AND RBSA HEARD WHILE APPROACHING POINT"
SA024,1,2013,PA338,6,2013-07-07 08:44:00,0844,2,AMB,0,1,7,1,0,0,0,N,"HOBO DOWNLOADED.  BATTERY CHANGED."
SA024,1,2013,PA339,1,2013-05-18 06:35:00,0635,2,KDS,2,0,6,3,0,1,0,Y,"Hobo downloaded."
SA024,1,2013,PA339,2,2013-05-30 08:44:00,0844,2,ALM,2,0,7,1,1,2,0,N,"PLANE MIN 4-5"
SA024,1,2013,PA339,3,2013-06-04 05:53:00,0553,2,ERJ,0,0,7,1,1,1,0,N,""
SA024,1,2013,PA339,4,2013-06-16 07:48:00,0748,2,AMB,0,0,7,1,1,0,0,N,"PLANE MIN 2, 10"
SA024,1,2013,PA339,5,2013-06-29 06:04:00,0604,2,KDS,0,0,7,1,0,0,0,N,""
SA024,1,2013,PA339,6,2013-07-07 08:26:00,0826,2,AMB,0,1,7,1,0,0,0,N,"HOBO DOWNLOADED.  BATTERY CHANGED."
SA024,1,2013,PA340,1,2013-05-18 10:13:00,1013,3,ALM,4,0,5.5,1,X,3,0,N,"DL DOWNLOADED"
SA024,1,2013,PA340,2,2013-05-30 06:45:00,0645,3,AMB,2,0,7,1,0,4,0,N,"STREAM TOO LOUD TO IDENTIFY UNWA IN PER 2 (RECORD3) EITHER BTYW OR HEWA ALT SONG.  ONLY SANG ONCE"
SA024,1,2013,PA340,3,2013-06-04 08:04:00,0804,3,KDS,0,2,7,1,X,2,0,N,""
SA024,1,2013,PA340,4,2013-06-16 05:36:00,0536,3,ERJ,1,0,7,1,X,1,0,N,"UNABLE TO TRIMBLE - POOR SATELLITE GEOMETRY"
SA024,1,2013,PA340,5,2013-06-29 07:52:00,0752,3,ALM,1,0,7,1,X,3,0,N,""
SA024,1,2013,PA340,6,2013-07-07 05:55:00,0555,3,KDS,0,0,7,1,X,2,0,N,""
SA024,1,2013,PA341,1,2013-05-18 07:13:00,0713,3,ALM,2,0,5.5,3,X,3,0,N,"DL DOWNLOADED"
SA024,1,2013,PA341,2,2013-05-30 08:54:00,0854,3,AMB,2,0,6.5,3,1,4,0,N,"PLANE NOISE MIN 5"
SA024,1,2013,PA341,3,2013-06-04 06:00:00,0600,3,KDS,0,1,7,5,X,2,0,N,""
SA024,1,2013,PA341,4,2013-06-16 05:54:00,0554,3,ERJ,1,0,7,6,X,3,0,N,"UNABLE TO TRIMBLE - POOR SATELLITE GEOMETRY"
SA024,1,2013,PA341,5,2013-06-29 05:57:00,0557,3,ALM,1,0,7,1,X,2,0,N,""
SA024,1,2013,PA341,6,2013-07-07 06:15:00,0615,3,KDS,0,0,7,1,X,2,0,N,""
SA024,1,2013,PA342,1,2013-05-18 06:46:00,0646,3,ALM,2,0,5.5,1,X,1,0,N,"DL DOWNLOADED"
SA024,1,2013,PA342,2,2013-05-30 09:09:00,0909,3,AMB,2,0,6.5,1,0,2,0,N,"PLANE NOISE MINE 3-4"
SA024,1,2013,PA342,3,2013-06-04 05:42:00,0542,3,KDS,0,0,7,1,X,1,0,N,""
SA024,1,2013,PA342,4,2013-06-16 08:18:00,0818,3,ERJ,2,0,7,1,X,1,0,N,"DL AND POINT TRIMBLED"
SA024,1,2013,PA342,5,2013-06-29 05:43:00,0543,3,ALM,1,0,7,1,X,1,0,N,""
SA024,1,2013,PA342,6,2013-07-07 08:38:00,0838,3,KDS,0,0,7,1,0,0,0,N,""
SA024,1,2013,PA344,1,2013-05-15 07:55:00,0755,5,ERJ,1,0,6,1,0,0,0,N,"HOBO DOWNLOADED"
SA024,1,2013,PA344,2,2013-05-25 06:19:00,0619,5,ALM,1,0,5.5,1,0,0,1,N,""
SA024,1,2013,PA344,3,2013-06-07 07:11:00,0711,5,AMB,0,0,7,1,0,0,0,N,"PLANE NOISE MIN 5"
SA024,1,2013,PA344,4,2013-06-17 06:34:00,0634,5,KDS,0,0,7,1,0,0,0,N,""
SA024,1,2013,PA344,5,2013-06-28 07:10:00,0710,5,AMB,0,0,7,1,0,0,0,N,"PLANE MIN 2-3"
SA024,1,2013,PA344,6,2013-07-06 06:50:00,0650,5,ALM,0,0,7,1,0,0,0,N,""
SA024,1,2013,PA345,1,2013-05-15 08:46:00,0846,5,ERJ,2,1,5,1,0,0,0,N,"HOBO DOWNLOADED"
SA024,1,2013,PA345,2,2013-05-25 05:48:00,0548,5,ALM,2,0,5,1,1,0,1,N,""
SA024,1,2013,PA345,3,2013-06-07 07:43:00,0743,5,AMB,0,0,7,1,1,0,0,N,""
SA024,1,2013,PA345,4,2013-06-17 05:49:00,0549,5,KDS,0,0,7,1,1,0,0,N,"FLIES"
SA024,1,2013,PA345,5,2013-06-28 07:52:00,0752,5,AMB,0,0,7,1,1,0,0,N,"PLANE MIN 8-9"
SA024,1,2013,PA345,6,2013-07-06 05:55:00,0555,5,ALM,0,0,7,1,0,0,0,N,""
SA024,1,2013,PA347,1,2013-05-18 06:59:00,0659,2,KDS,2,0,0,0,X,0,0,Y,"Hobo downloaded."
SA024,1,2013,PA347,2,2013-05-30 08:22:00,0822,2,ALM,2,0,0,0,X,2,0,N,""
SA024,1,2013,PA347,3,2013-06-04 06:12:00,0612,2,ERJ,0,0,0,0,X,1,0,N,""
SA024,1,2013,PA347,4,2013-06-16 07:33:00,0733,2,AMB,0,0,0,0,X,0,0,N,"PLANE NOISE MIN 2, 10"
SA024,1,2013,PA347,5,2013-06-29 06:22:00,0622,2,KDS,0,0,0,0,X,0,0,N,"MOSQUITOS"
SA024,1,2013,PA347,6,2013-07-07 08:06:00,0806,2,AMB,0,0,0,0,X,0,0,N,"HOBO DOWNLOADED.  BATTERY CHANGED. PLANE MIN 2"
SA024,1,2013,PA348,1,2013-05-14 06:19:00,0619,4,AMB,0,0,6,1,X,1,0,N,"DL DOWNLOADED"
SA024,1,2013,PA348,2,2013-05-28 08:43:00,0843,4,KDS,3,0,7,1,X,2,0,N,"TREE DRIP; PLANE MIN 8; DRIZZLE MIN 6-9"
SA024,1,2013,PA348,3,2013-06-06 06:26:00,0626,4,ERJ,1,0,7,1,X,1,0,N,""
SA024,1,2013,PA348,4,2013-06-15 08:14:00,0814,4,ALM,0,0,7,1,X,2,0,N,""
SA024,1,2013,PA348,5,2013-06-26 05:55:00,0555,4,AMB,4,0,7,1,X,0,0,N,"LOTS OF TREE DRIPS"
SA024,1,2013,PA348,6,2013-07-08 06:01:00,0601,4,KDS,0,0,7,1,X,0,0,N,""
SA024,1,2013,PA349,1,2013-05-14 06:49:00,0649,4,AMB,0,0,5.5,1,0,0,0,N,"DL DOWNLOADED"
SA024,1,2013,PA349,2,2013-05-28 08:06:00,0806,4,KDS,2,0,6,1,0,2,0,N,"TREE DRIP; PLANE MIN 9"
SA024,1,2013,PA349,3,2013-06-06 06:40:00,0640,4,ERJ,1,0,7,1,0,0,0,N,"PLANE MIN 9-10"
SA024,1,2013,PA349,4,2013-06-15 07:39:00,0739,4,ALM,0,0,7,1,0,1,0,N,"PLANE MIN 4-5"
SA024,1,2013,PA349,5,2013-06-26 06:10:00,0610,4,AMB,4,0,7,1,0,0,0,N,"TREE DRIPS.  DOZER STEVE TRUCK NOISE MIN 5"
SA024,1,2013,PA349,6,2013-07-08 06:21:00,0621,4,KDS,0,0,7,1,0,1,0,N,""
SA024,1,2013,PA350,1,2013-05-18 07:33:00,0733,3,ALM,2,0,5,1,X,0,0,N,"DL DOWNLOADED"
SA024,1,2013,PA350,2,2013-05-30 08:35:00,0835,3,AMB,2,0,7,1,0,0,0,N,"PLANE NOISE MIN 4."
SA024,1,2013,PA350,3,2013-06-04 06:17:00,0617,3,KDS,0,0,7,1,0,0,0,N,"WEWP ALSO HEARD AT SITE, THOUGH IT WAS ALTERNATE OSFL CALL AT THE TIME (OSFL ALSO HEARD)"
SA024,1,2013,PA350,4,2013-06-16 06:12:00,0612,3,ERJ,1,0,7,1,0,0,0,N,"UNABLE TO TRIMBLE - TOO FEW SATELLITES"
SA024,1,2013,PA350,5,2013-06-29 06:12:00,0612,3,ALM,1,0,7,1,0,0,0,N,""
SA024,1,2013,PA350,6,2013-07-07 06:39:00,0639,3,KDS,0,0,7,1,0,0,0,N,"BTPI HEARD WHILE APPROACHING POINT"
SA024,1,2013,PA351,1,2013-05-18 08:04:00,0804,3,ALM,4,0,5.5,4,X,0,0,N,"DL DOWNLOADED"
SA024,1,2013,PA351,2,2013-05-30 07:47:00,0747,3,AMB,2,0,7,4,1,0,0,N,"PLANE NOISE MIN 5"
SA024,1,2013,PA351,3,2013-06-04 07:08:00,0708,3,KDS,0,0,7,5,1,0,0,N,"FLIES"
SA024,1,2013,PA351,4,2013-06-16 06:31:00,0631,3,ERJ,1,0,7,7,1,0,0,N,"UNABLE TO TRIMBLE POINT - TOO FEW SATELLITES, DL TRIMBLED, PLANE MIN 10"
SA024,1,2013,PA351,5,2013-06-29 06:31:00,0631,3,ALM,0,1,7,1,0,0,0,N,""
SA024,1,2013,PA351,6,2013-07-07 07:39:00,0739,3,KDS,0,0,7,9,X,0,0,N,""
SA024,1,2013,PA352,1,2013-05-14 07:14:00,0714,4,AMB,0,0,6,1,X,0,0,N,"DL DOWNLOADED"
SA024,1,2013,PA352,2,2013-05-28 08:24:00,0824,4,KDS,2,0,5.5,1,X,1,0,N,"TREE DRIP; PLANE MIN 5"
SA024,1,2013,PA352,3,2013-06-06 06:56:00,0656,4,ERJ,1,0,7,1,0,0,0,N,""
SA024,1,2013,PA352,4,2013-06-15 07:57:00,0757,4,ALM,0,0,7,1,X,1,0,N,""
SA024,1,2013,PA352,5,2013-06-26 06:30:00,0630,4,AMB,4,0,7,1,0,0,0,N,"LOTS OF TREE DRIP"
SA024,1,2013,PA352,6,2013-07-08 06:42:00,0642,4,KDS,0,0,7,1,X,0,0,N,"PLANE MIN 3"
SA024,1,2013,PA353,1,2013-05-18 09:42:00,0942,3,ALM,4,0,5,1,0,0,0,N,"DL DOWNLOADED"
SA024,1,2013,PA353,2,2013-05-30 08:07:00,0807,3,AMB,2,0,6,1,1,0,0,N,""
SA024,1,2013,PA353,3,2013-06-04 06:47:00,0647,3,KDS,0,0,7,1,1,0,0,N,""
SA024,1,2013,PA353,4,2013-06-16 07:55:00,0755,3,ERJ,2,0,7,1,1,0,0,N,"POINT TRIMBLED, UNABLE TO TRIMBLE DL - TOO FEW SATELLITES"
SA024,1,2013,PA353,5,2013-06-29 07:31:00,0731,3,ALM,0,0,7,1,0,0,0,N,""
SA024,1,2013,PA353,6,2013-07-07 07:17:00,0717,3,KDS,0,0,7,1,0,0,0,N,"PLANE MIN 7"
SA024,1,2013,PA354,1,2013-05-18 09:22:00,0922,3,ALM,4,0,5.5,1,X,0,0,N,"DL DOWNLOADED"
SA024,1,2013,PA354,2,2013-05-30 08:20:00,0820,3,AMB,2,0,7,1,0,2,0,N,""
SA024,1,2013,PA354,3,2013-06-04 06:33:00,0633,3,KDS,0,0,7,1,X,0,0,N,""
SA024,1,2013,PA354,4,2013-06-16 07:34:00,0734,3,ERJ,1,0,7,1,X,0,0,N,"UNABLE TO TRIMBLE POINT - TOO FEW SATELLITES, DL TRIMBLED, PLANE MIN 7-9, ORJU NEST? - MALE VERY AGITATED"
SA024,1,2013,PA354,5,2013-06-29 07:17:00,0717,3,ALM,0,0,7,1,X,0,0,N,""
SA024,1,2013,PA354,6,2013-07-07 06:59:00,0659,3,KDS,0,0,7,1,X,0,0,N,""
SA024,1,2013,PA400,1,2013-05-20 08:11:00,0811,10,AMB,0,2,6,1,X,2,0,N,"HOBO DOWNLOADED"
SA024,1,2013,PA400,2,2013-05-30 05:36:00,0536,10,ERJ,2,0,7,1,0,2,0,N,"MINOR TREE DRIP"
SA024,1,2013,PA400,3,2013-06-06 10:03:00,1003,10,ALM,0,0,6,1,X,2,0,N,""
SA024,1,2013,PA400,4,2013-06-15 05:36:00,0536,10,KDS,1,1,7,1,1,1,0,N,""
SA024,1,2013,PA400,5,2013-06-28 08:53:00,0853,10,ERJ,0,0,7,1,X,2,0,N,"SOME INSECT NOISE"
SA024,1,2013,PA400,6,2013-07-06 05:31:00,0531,10,AMB,0,0,7,1,X,1,0,N,"HOBO DOWNLOADED.  BATT CHANGED.  RECORD 15-THE GCKI SANG AFTER PC"
SA024,1,2013,PB008,1,2013-05-17 07:42:00,0742,6,AMB,2,0,6,4,0,2,0,N,"HOBO DOWNLOADED.  TREE DRIP.  PLANE NOISEMIN 10"
SA024,1,2013,PB008,2,2013-05-25 10:18:00,1018,6,ALM,0,0,6,1,X,2,0,N,""
SA024,1,2013,PB008,3,2013-06-07 07:37:00,0737,6,ALM,0,0,7,1,0,3,0,N,""
SA024,1,2013,PB008,4,2013-06-14 06:41:00,0641,6,ERJ,0,0,7,1,0,3,0,N,""
SA024,1,2013,PB008,5,2013-06-27 07:26:00,0726,6,KDS,2,0,7,1,0,2,0,N,"PLANE MIN 2-3"
SA024,1,2013,PB008,6,2013-07-06 09:42:00,0942,6,ALM,0,0,7,7,0,2,0,N,"UNKN = JUV. OWLS. MOST LIKELY BADO. CONFIRMED BY AMB"
SA024,1,2013,PB014,1,2013-05-17 05:52:00,0552,7,ERJ,2,1,4.5,1,X,2,0,N,"HOBO DOWNLOADED; MINOR TREE DRIP; PLANE MIN 6"
SA024,1,2013,PB014,2,2013-05-28 09:50:00,0950,7,AMB,2,4,5.5,1,X,3,0,N,"TREE DRIP"
SA024,1,2013,PB014,3,2013-06-07 05:47:00,0547,7,KDS,0,0,7,1,X,2,0,N,""
SA024,1,2013,PB014,4,2013-06-14 09:44:00,0944,7,ERJ,1,1,7,1,X,1,0,N,""
SA024,1,2013,PB014,5,2013-06-27 05:15:00,0515,7,ERJ,2,0,7,1,X,2,0,N,"ACCI AT 90 DEG, 2M, 1M TALL"
SA024,1,2013,PB014,6,2013-07-07 09:18:00,0918,7,KDS,0,0,7,1,X,1,0,N,""
SA024,1,2013,PB022,1,2013-05-17 07:37:00,0737,7,ERJ,3,0,5,4,X,0,0,N,"HOBO DOWNLOADED; TREE DRIP"
SA024,1,2013,PB022,2,2013-05-28 08:36:00,0836,7,AMB,3,3,5.5,3,X,0,1,N,"TREE DRIPS.  DRIZZLE STARTS MIN 10"
SA024,1,2013,PB022,3,2013-06-07 07:18:00,0718,7,KDS,0,0,7,1,X,0,0,N,"ACCI PARASITIZED; FLIES; PLANE MIN 4"
SA024,1,2013,PB022,4,2013-06-14 10:01:00,1001,7,ALM,0,0,7,1,X,0,0,N,""
SA024,1,2013,PB022,5,2013-06-27 06:32:00,0632,7,ERJ,1,0,7,1,X,0,0,N,"ACCI AT 190, 1 M, 2 M TALL"
SA024,1,2013,PB022,6,2013-07-09 09:20:00,0920,7,KDS,0,0,7,1,X,0,0,N,""
SA024,1,2013,PB030,1,2013-05-17 09:48:00,0948,8,ERJ,3,0,5.5,1,0,0,0,N,"HOBO DOWNLOADED; TREE DRIP"
SA024,1,2013,PB030,2,2013-05-28 06:38:00,0638,8,AMB,3,0,5.5,1,0,0,0,N,"TREE DIPS.  FLAGGED ACCI MOSTLY DEAD, HAS ABOUT 10 LEAVES LEFT."
SA024,1,2013,PB030,3,2013-06-07 09:10:00,0910,8,KDS,0,2,7,1,0,0,0,N,"ACCI SHRIVELED"
SA024,1,2013,PB030,4,2013-06-14 07:07:00,0707,8,ALM,1,0,7,1,1,0,0,N,""
SA024,1,2013,PB030,5,2013-06-27 08:12:00,0812,8,ERJ,1,0,7,1,0,1,0,N,"ACCI AT 230 DEG, 1 M, 0.5M TALL, BROWSED, MOST LEAVES REGROWING"
SA024,1,2013,PB030,6,2013-07-09 07:03:00,0703,8,KDS,0,0,7,1,0,0,0,N,"ACCI SHRIVELING; F WIWA PISHED AFTER COUNT TO IDENTIFY"
SA024,1,2013,PB046,1,2013-05-20 08:24:00,0824,9,ERJ,0,0,6,1,0,1,0,N,"HOBO DOWNLOADED"
SA024,1,2013,PB046,2,2013-05-30 05:48:00,0548,9,KDS,2,0,6,1,0,3,0,N,"TREE DRIP"
SA024,1,2013,PB046,3,2013-06-06 09:48:00,0948,9,AMB,0,1,7,1,0,1,0,N,""
SA024,1,2013,PB046,4,2013-06-15 05:33:00,0533,9,ERJ,0,1,7,1,0,2,0,N,"PLANE MIN 1-2"
SA024,1,2013,PB046,5,2013-06-28 09:11:00,0911,9,ALM,0,0,7,1,0,2,0,N,""
SA024,1,2013,PB046,6,2013-07-06 05:56:00,0556,9,KDS,0,0,7,1,0,1,0,N,""
SA024,1,2013,PB047,1,2013-05-20 08:09:00,0809,9,ERJ,1,0,6,1,0,1,0,N,"HOBO DOWNLOADED, PLANE MIN 3-5"
SA024,1,2013,PB047,2,2013-05-30 06:07:00,0607,9,KDS,2,0,7,5,0,1,0,N,"TREE DRIP"
SA024,1,2013,PB047,3,2013-06-06 09:33:00,0933,9,AMB,0,1,7,1,1,0,0,N,""
SA024,1,2013,PB047,4,2013-06-15 05:49:00,0549,9,ERJ,0,0,7,1,1,0,0,N,""
SA024,1,2013,PB047,5,2013-06-28 08:56:00,0856,9,ALM,0,0,7,1,0,1,0,N,""
SA024,1,2013,PB047,6,2013-07-06 06:18:00,0618,9,KDS,0,0,7,1,0,0,0,N,""
SA024,1,2013,PB052,1,2013-05-20 06:51:00,0651,10,AMB,0,2,5.5,1,X,1,0,N,"HOBO DOWNLOADED."
SA024,1,2013,PB052,2,2013-05-30 06:49:00,0649,10,ERJ,2,0,7,1,0,2,0,N,""
SA024,1,2013,PB052,3,2013-06-06 07:37:00,0737,10,ALM,1,0,5.5,1,X,2,0,N,""
SA024,1,2013,PB052,4,2013-06-15 07:07:00,0707,10,KDS,0,1,7,1,X,1,0,N,"ACCI SHRIVELED"
SA024,1,2013,PB052,5,2013-06-28 07:17:00,0717,10,ERJ,0,0,7,1,X,1,0,N,""
SA024,1,2013,PB052,6,2013-07-06 06:58:00,0658,10,AMB,0,2,7,1,X,0,0,N,"ACCI SICKY LOOKING.  HOBO DOWNLOADED, BATT. CHANGED"
SA024,1,2013,PB055,1,2013-05-20 10:20:00,1020,13,KDS,0,0,6,1,X,4,0,N,"NO BIRDS PER 1 OR 2; HOBO DOWNLOADED"
SA024,1,2013,PB055,2,2013-05-25 05:47:00,0547,13,ERJ,2,0,6,1,0,3,0,N,""
SA024,1,2013,PB055,3,2013-06-05 09:12:00,0912,13,AMB,0,1,7,1,X,4,0,N,"UNKN MAYBE A CALL, ALSO MAYBE PART OF A SONG; COULDN'T TELL BECAUSE OF STREAM NOISE"
SA024,1,2013,PB055,4,2013-06-17 05:38:00,0538,13,ALM,1,0,7,1,0,3,0,N,""
SA024,1,2013,PB055,5,2013-06-29 05:46:00,0546,13,ERJ,1,0,7,1,X,3,0,N,""
SA024,1,2013,PB055,6,2013-07-10 09:45:00,0945,13,KDS,0,2,7,1,X,3,0,N,""
SA024,1,2013,PB060,1,2013-05-20 07:22:00,0722,10,AMB,0,0,4.5,1,X,0,0,N,"HOBO DOWNLOADED"
SA024,1,2013,PB060,2,2013-05-30 06:26:00,0626,10,ERJ,2,0,7,3,X,0,0,N,""
SA024,1,2013,PB060,3,2013-06-06 09:10:00,0910,10,ALM,0,0,5.5,1,X,0,0,N,""
SA024,1,2013,PB060,4,2013-06-15 06:36:00,0636,10,KDS,0,1,7,1,X,0,0,N,"ACCI SHRIVELING; PLANE MIN 8-9"
SA024,1,2013,PB060,5,2013-06-28 08:11:00,0811,10,ERJ,0,0,7,1,X,0,0,N,"PLANE MIN 2-5"
SA024,1,2013,PB060,6,2013-07-06 06:26:00,0626,10,AMB,0,1,7,1,X,0,0,N,"HOBO DOWNLOADED, BATT CHANGED"
SA024,1,2013,PB067,1,2013-05-20 09:44:00,0944,13,KDS,0,0,5.5,1,0,1,0,N,"HOBO DOWNLOADED"
SA024,1,2013,PB067,2,2013-05-25 06:15:00,0615,13,ERJ,1,1,6,1,0,1,0,N,""
SA024,1,2013,PB067,3,2013-06-05 08:19:00,0819,13,AMB,0,1,6.5,1,1,0,0,N,"PLANE NOISE MIN 1-2"
SA024,1,2013,PB067,4,2013-06-17 06:08:00,0608,13,ALM,1,0,7,1,1,1,0,N,""
SA024,1,2013,PB067,5,2013-06-29 06:11:00,0611,13,ERJ,1,1,7,1,0,1,0,N,""
SA024,1,2013,PB067,6,2013-07-10 09:17:00,0917,13,KDS,0,0,7,1,X,0,0,N,""
SA024,1,2013,PB201,1,2013-05-18 07:57:00,0757,2,KDS,4,1,6,1,0,0,0,Y,"Drizzle min 2-. Hobo downloaded. Plane @ 6:30."
SA024,1,2013,PB201,2,2013-05-30 07:59:00,0759,2,ALM,3,0,6,1,1,2,0,N,"PLANE MIN 6-7"
SA024,1,2013,PB201,3,2013-06-04 06:29:00,0629,2,ERJ,0,0,7,1,1,0,0,N,""
SA024,1,2013,PB201,4,2013-06-16 07:16:00,0716,2,AMB,0,0,7,1,1,0,0,N,"PLANE NOISE MIN 2"
SA024,1,2013,PB201,5,2013-06-29 06:24:00,0624,2,KDS,0,0,7,1,0,0,0,N,"UNKN CONFIRMED AS GRAJ FROM RECORDINGS"
SA024,1,2013,PB201,6,2013-07-07 07:43:00,0743,2,AMB,0,1,7,1,0,0,0,N,"HOBO DOWNLOADED.  BATTERY CHANGED. PLANE MIN 8"
SA024,1,2013,PB202,1,2013-05-18 08:30:00,0830,2,KDS,4,0,6,1,X,1,0,Y,"Plane min 10. Hobo downloaded."
SA024,1,2013,PB202,2,2013-05-30 06:54:00,0654,2,ALM,2,0,7,1,X,3,0,N,""
